image_id,image_path,shipment_id,damage_type,severity,bbox,confidence,shipment_stage,vendor,timestamp,image_width,image_height,likely_cause,liability,base_cost,damage_area_pct,estimated_cost,action,report_status
119_3.png,data/images/train/damaged/119_3.png,SHP-102323,dent,low,"[0,0,0,0]",0.77,transit,VendorA,2025-10-06T09:23:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
120.png,data/images/train/damaged/120.png,SHP-102324,scratch,high,"[0,0,0,0]",0.72,delivered,GlobalPack Ltd,2025-10-21T04:24:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
120_1.png,data/images/train/damaged/120_1.png,SHP-102325,torn_tape,low,"[0,0,0,0]",0.91,warehouse,VendorA,2025-10-24T14:02:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
120_2.png,data/images/train/damaged/120_2.png,SHP-102326,scratch,medium,"[0,0,0,0]",0.68,transit,PolyChem Co,2025-10-17T10:35:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
120_3.png,data/images/train/damaged/120_3.png,SHP-102327,torn_tape,high,"[0,0,0,0]",0.8,transit,VendorA,2025-10-25T14:20:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
120_4.png,data/images/train/damaged/120_4.png,SHP-102328,torn_tape,low,"[0,0,0,0]",0.66,transit,FastShip Logistics,2025-10-08T20:55:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
120_5.png,data/images/train/damaged/120_5.png,SHP-102329,scratch,medium,"[0,0,0,0]",0.96,transit,VendorA,2025-10-20T15:08:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
120_6.png,data/images/train/damaged/120_6.png,SHP-102330,dent,high,"[0,0,0,0]",0.96,delivered,PolyChem Co,2025-10-14T19:51:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
121.png,data/images/train/damaged/121.png,SHP-102331,wet,low,"[0,0,0,0]",0.65,handling,TransMover Inc,2025-10-14T23:40:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
121_1.png,data/images/train/damaged/121_1.png,SHP-102332,crushed,medium,"[0,0,0,0]",0.85,warehouse,GlobalPack Ltd,2025-10-10T20:00:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
121_2.png,data/images/train/damaged/121_2.png,SHP-102333,dent,medium,"[0,0,0,0]",0.65,warehouse,VendorA,2025-10-23T05:18:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
121_3.png,data/images/train/damaged/121_3.png,SHP-102334,wet,medium,"[0,0,0,0]",0.85,transit,PolyChem Co,2025-10-19T03:04:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
121_4.png,data/images/train/damaged/121_4.png,SHP-102335,scratch,medium,"[0,0,0,0]",0.63,transit,VendorA,2025-10-13T21:42:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
121_5.png,data/images/train/damaged/121_5.png,SHP-102336,dent,medium,"[0,0,0,0]",0.82,handling,PolyChem Co,2025-10-08T05:51:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
122.png,data/images/train/damaged/122.png,SHP-102337,scratch,medium,"[0,0,0,0]",0.89,handling,PolyChem Co,2025-10-01T19:45:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
122_1.png,data/images/train/damaged/122_1.png,SHP-102338,torn_tape,low,"[0,0,0,0]",0.84,delivered,GlobalPack Ltd,2025-10-22T18:34:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
122_2.png,data/images/train/damaged/122_2.png,SHP-102339,crushed,medium,"[0,0,0,0]",0.81,handling,PolyChem Co,2025-10-29T02:19:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
122_3.png,data/images/train/damaged/122_3.png,SHP-102340,dent,high,"[0,0,0,0]",0.89,transit,TransMover Inc,2025-10-16T20:52:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
122_4.png,data/images/train/damaged/122_4.png,SHP-102341,wet,medium,"[0,0,0,0]",0.7,warehouse,FastShip Logistics,2025-10-29T20:44:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
122_5.png,data/images/train/damaged/122_5.png,SHP-102342,torn_tape,low,"[0,0,0,0]",0.87,handling,TransMover Inc,2025-10-23T12:15:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
122_6.png,data/images/train/damaged/122_6.png,SHP-102343,torn_tape,low,"[0,0,0,0]",0.98,transit,FastShip Logistics,2025-10-28T18:58:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
122_7.png,data/images/train/damaged/122_7.png,SHP-102344,scratch,high,"[0,0,0,0]",0.85,delivered,VendorA,2025-10-21T00:22:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
122_8.png,data/images/train/damaged/122_8.png,SHP-102345,dent,high,"[0,0,0,0]",0.71,warehouse,TransMover Inc,2025-10-13T21:19:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
123.png,data/images/train/damaged/123.png,SHP-102346,wet,medium,"[0,0,0,0]",0.7,delivered,FastShip Logistics,2025-10-17T13:34:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
123_1.png,data/images/train/damaged/123_1.png,SHP-102347,dent,medium,"[0,0,0,0]",0.78,warehouse,GlobalPack Ltd,2025-10-27T23:49:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
123_2.png,data/images/train/damaged/123_2.png,SHP-102348,torn_tape,low,"[0,0,0,0]",0.7,transit,TransMover Inc,2025-10-23T12:52:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
123_3.png,data/images/train/damaged/123_3.png,SHP-102349,torn_tape,medium,"[0,0,0,0]",0.95,handling,VendorA,2025-10-18T17:53:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
123_4.png,data/images/train/damaged/123_4.png,SHP-102350,torn_tape,medium,"[0,0,0,0]",0.84,warehouse,GlobalPack Ltd,2025-10-05T19:40:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
124.png,data/images/train/damaged/124.png,SHP-102351,dent,high,"[0,0,0,0]",0.69,warehouse,VendorA,2025-10-27T17:38:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
124_1.png,data/images/train/damaged/124_1.png,SHP-102352,wet,medium,"[0,0,0,0]",0.62,handling,VendorA,2025-10-30T18:47:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
124_2.png,data/images/train/damaged/124_2.png,SHP-102353,torn_tape,high,"[0,0,0,0]",0.61,handling,TransMover Inc,2025-10-19T11:28:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
124_3.png,data/images/train/damaged/124_3.png,SHP-102354,scratch,medium,"[0,0,0,0]",0.61,warehouse,TransMover Inc,2025-10-16T07:18:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
124_4.png,data/images/train/damaged/124_4.png,SHP-102355,wet,medium,"[0,0,0,0]",0.88,delivered,GlobalPack Ltd,2025-10-12T20:54:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
125.png,data/images/train/damaged/125.png,SHP-102356,crushed,high,"[0,0,0,0]",0.69,delivered,FastShip Logistics,2025-10-21T15:09:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
125_1.png,data/images/train/damaged/125_1.png,SHP-102357,wet,medium,"[0,0,0,0]",0.84,delivered,GlobalPack Ltd,2025-10-08T15:24:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
125_2.png,data/images/train/damaged/125_2.png,SHP-102358,wet,medium,"[0,0,0,0]",0.9,delivered,PolyChem Co,2025-10-09T03:55:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
126.png,data/images/train/damaged/126.png,SHP-102359,crushed,low,"[0,0,0,0]",0.8,warehouse,TransMover Inc,2025-10-11T16:34:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
126_1.png,data/images/train/damaged/126_1.png,SHP-102360,dent,high,"[0,0,0,0]",0.63,delivered,FastShip Logistics,2025-10-19T19:31:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
127.png,data/images/train/damaged/127.png,SHP-102361,scratch,medium,"[0,0,0,0]",0.68,handling,FastShip Logistics,2025-10-23T10:13:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
127_1.png,data/images/train/damaged/127_1.png,SHP-102362,wet,high,"[0,0,0,0]",0.89,delivered,FastShip Logistics,2025-10-09T00:05:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,800.0,Reject and replace,draft
127_2.png,data/images/train/damaged/127_2.png,SHP-102363,dent,low,"[0,0,0,0]",0.72,warehouse,FastShip Logistics,2025-10-24T08:49:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
127_3.png,data/images/train/damaged/127_3.png,SHP-102364,torn_tape,medium,"[0,0,0,0]",0.75,delivered,VendorA,2025-10-04T18:56:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
127_4.png,data/images/train/damaged/127_4.png,SHP-102365,dent,medium,"[0,0,0,0]",0.95,warehouse,PolyChem Co,2025-10-19T17:58:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
128.png,data/images/train/damaged/128.png,SHP-102366,crushed,medium,"[0,0,0,0]",0.75,transit,FastShip Logistics,2025-10-18T20:47:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
128_1.png,data/images/train/damaged/128_1.png,SHP-102367,torn_tape,medium,"[0,0,0,0]",0.63,delivered,GlobalPack Ltd,2025-10-11T13:34:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
128_2.png,data/images/train/damaged/128_2.png,SHP-102368,scratch,medium,"[0,0,0,0]",0.85,warehouse,TransMover Inc,2025-10-13T19:02:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
128_3.png,data/images/train/damaged/128_3.png,SHP-102369,scratch,medium,"[0,0,0,0]",0.97,handling,GlobalPack Ltd,2025-10-12T11:59:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
129.png,data/images/train/damaged/129.png,SHP-102370,scratch,low,"[0,0,0,0]",0.71,handling,PolyChem Co,2025-10-02T06:41:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
129_1.png,data/images/train/damaged/129_1.png,SHP-102371,wet,low,"[0,0,0,0]",0.81,handling,VendorA,2025-10-27T04:30:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
129_2.png,data/images/train/damaged/129_2.png,SHP-102372,scratch,medium,"[0,0,0,0]",0.82,handling,PolyChem Co,2025-10-29T21:07:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
129_3.png,data/images/train/damaged/129_3.png,SHP-102373,crushed,medium,"[0,0,0,0]",0.97,handling,VendorA,2025-10-13T07:52:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
129_4.png,data/images/train/damaged/129_4.png,SHP-102374,crushed,high,"[0,0,0,0]",0.96,delivered,TransMover Inc,2025-10-15T21:41:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
129_5.png,data/images/train/damaged/129_5.png,SHP-102375,dent,high,"[0,0,0,0]",0.65,delivered,VendorA,2025-10-12T13:40:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
130.png,data/images/train/damaged/130.png,SHP-102376,dent,high,"[0,0,0,0]",0.9,transit,VendorA,2025-10-24T10:16:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
130_1.png,data/images/train/damaged/130_1.png,SHP-102377,dent,medium,"[0,0,0,0]",0.83,delivered,TransMover Inc,2025-10-17T04:28:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
130_2.png,data/images/train/damaged/130_2.png,SHP-102378,wet,low,"[0,0,0,0]",0.92,transit,VendorA,2025-10-22T06:42:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
130_3.png,data/images/train/damaged/130_3.png,SHP-102379,wet,medium,"[0,0,0,0]",0.62,handling,VendorA,2025-10-09T03:09:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
130_4.png,data/images/train/damaged/130_4.png,SHP-102380,torn_tape,medium,"[0,0,0,0]",0.94,handling,GlobalPack Ltd,2025-10-23T00:36:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
130_5.png,data/images/train/damaged/130_5.png,SHP-102381,crushed,low,"[0,0,0,0]",0.87,warehouse,PolyChem Co,2025-10-27T06:19:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
130_6.png,data/images/train/damaged/130_6.png,SHP-102382,torn_tape,low,"[0,0,0,0]",0.87,warehouse,FastShip Logistics,2025-10-07T09:39:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
131.png,data/images/train/damaged/131.png,SHP-102383,wet,low,"[0,0,0,0]",0.86,transit,TransMover Inc,2025-10-15T04:46:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
131_1.png,data/images/train/damaged/131_1.png,SHP-102384,torn_tape,medium,"[0,0,0,0]",0.79,transit,FastShip Logistics,2025-10-19T20:42:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
131_2.png,data/images/train/damaged/131_2.png,SHP-102385,dent,high,"[0,0,0,0]",0.62,delivered,PolyChem Co,2025-10-17T15:24:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
131_3.png,data/images/train/damaged/131_3.png,SHP-102386,dent,medium,"[0,0,0,0]",0.8,warehouse,VendorA,2025-10-08T16:04:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
131_4.png,data/images/train/damaged/131_4.png,SHP-102387,torn_tape,medium,"[0,0,0,0]",0.98,transit,PolyChem Co,2025-10-09T13:57:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
131_5.png,data/images/train/damaged/131_5.png,SHP-102388,dent,low,"[0,0,0,0]",0.64,handling,GlobalPack Ltd,2025-10-19T16:47:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
132.png,data/images/train/damaged/132.png,SHP-102389,wet,low,"[0,0,0,0]",0.78,handling,VendorA,2025-10-16T22:58:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
132_1.png,data/images/train/damaged/132_1.png,SHP-102390,crushed,low,"[0,0,0,0]",0.87,warehouse,PolyChem Co,2025-10-12T19:15:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
132_2.png,data/images/train/damaged/132_2.png,SHP-102391,scratch,low,"[0,0,0,0]",0.68,warehouse,TransMover Inc,2025-10-17T07:36:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
133.png,data/images/train/damaged/133.png,SHP-102392,wet,medium,"[0,0,0,0]",0.8,delivered,GlobalPack Ltd,2025-10-02T06:16:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
133_1.png,data/images/train/damaged/133_1.png,SHP-102393,torn_tape,low,"[0,0,0,0]",0.74,warehouse,VendorA,2025-10-09T00:03:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
133_2.png,data/images/train/damaged/133_2.png,SHP-102394,dent,low,"[0,0,0,0]",0.72,warehouse,GlobalPack Ltd,2025-10-27T04:29:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
133_3.png,data/images/train/damaged/133_3.png,SHP-102395,dent,high,"[0,0,0,0]",0.67,delivered,VendorA,2025-10-29T14:09:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
134.png,data/images/train/damaged/134.png,SHP-102396,torn_tape,low,"[0,0,0,0]",0.73,transit,TransMover Inc,2025-10-08T08:56:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
135.png,data/images/train/damaged/135.png,SHP-102397,torn_tape,low,"[0,0,0,0]",0.77,delivered,VendorA,2025-10-09T09:52:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
135_1.png,data/images/train/damaged/135_1.png,SHP-102398,wet,low,"[0,0,0,0]",0.61,transit,VendorA,2025-10-25T19:11:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
136.png,data/images/train/damaged/136.png,SHP-102399,crushed,low,"[0,0,0,0]",0.86,delivered,GlobalPack Ltd,2025-10-28T04:33:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
136_1.png,data/images/train/damaged/136_1.png,SHP-102400,dent,low,"[0,0,0,0]",0.83,transit,VendorA,2025-10-29T05:46:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
137.png,data/images/train/damaged/137.png,SHP-102401,torn_tape,medium,"[0,0,0,0]",0.9,handling,FastShip Logistics,2025-10-06T15:07:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
137_1.png,data/images/train/damaged/137_1.png,SHP-102402,crushed,low,"[0,0,0,0]",0.65,warehouse,VendorA,2025-10-23T16:02:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
137_2.png,data/images/train/damaged/137_2.png,SHP-102403,dent,low,"[0,0,0,0]",0.95,handling,PolyChem Co,2025-10-23T04:45:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
137_3.png,data/images/train/damaged/137_3.png,SHP-102404,torn_tape,low,"[0,0,0,0]",0.85,warehouse,VendorA,2025-10-25T07:59:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
137_4.png,data/images/train/damaged/137_4.png,SHP-102405,torn_tape,medium,"[0,0,0,0]",0.71,handling,VendorA,2025-10-07T11:58:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
137_5.png,data/images/train/damaged/137_5.png,SHP-102406,crushed,high,"[0,0,0,0]",0.76,transit,TransMover Inc,2025-10-21T03:17:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
137_6.png,data/images/train/damaged/137_6.png,SHP-102407,wet,low,"[0,0,0,0]",0.64,warehouse,TransMover Inc,2025-10-26T21:02:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
138.png,data/images/train/damaged/138.png,SHP-102408,crushed,low,"[0,0,0,0]",0.9,handling,TransMover Inc,2025-10-14T09:41:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
138_1.png,data/images/train/damaged/138_1.png,SHP-102409,scratch,high,"[0,0,0,0]",0.72,warehouse,GlobalPack Ltd,2025-10-28T01:40:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
138_2.png,data/images/train/damaged/138_2.png,SHP-102410,crushed,medium,"[0,0,0,0]",0.8,transit,VendorA,2025-10-03T11:33:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
139.png,data/images/train/damaged/139.png,SHP-102411,scratch,low,"[0,0,0,0]",0.8,handling,FastShip Logistics,2025-10-21T01:49:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
139_1.png,data/images/train/damaged/139_1.png,SHP-102412,torn_tape,low,"[0,0,0,0]",0.87,transit,VendorA,2025-10-11T02:17:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
139_2.png,data/images/train/damaged/139_2.png,SHP-102413,scratch,high,"[0,0,0,0]",0.87,handling,GlobalPack Ltd,2025-10-04T15:41:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
139_3.png,data/images/train/damaged/139_3.png,SHP-102414,scratch,medium,"[0,0,0,0]",0.83,handling,PolyChem Co,2025-10-03T09:24:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
140.png,data/images/train/damaged/140.png,SHP-102415,dent,high,"[0,0,0,0]",0.6,transit,TransMover Inc,2025-10-12T06:34:00,512,512,impact during handling,Carrier,800.0,0.0,1280.0,Reject and replace,draft
140_1.png,data/images/train/damaged/140_1.png,SHP-102416,wet,medium,"[0,0,0,0]",0.74,transit,FastShip Logistics,2025-10-19T15:02:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
140_2.png,data/images/train/damaged/140_2.png,SHP-102417,scratch,medium,"[0,0,0,0]",0.84,transit,GlobalPack Ltd,2025-10-13T02:00:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
141.png,data/images/train/damaged/141.png,SHP-102418,scratch,high,"[0,0,0,0]",0.85,delivered,TransMover Inc,2025-10-13T17:46:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,320.0,Reject and replace,draft
141_1.png,data/images/train/damaged/141_1.png,SHP-102419,wet,medium,"[0,0,0,0]",0.74,warehouse,TransMover Inc,2025-10-09T22:58:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
141_2.png,data/images/train/damaged/141_2.png,SHP-102420,torn_tape,low,"[0,0,0,0]",0.86,delivered,TransMover Inc,2025-10-03T05:39:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
141_3.png,data/images/train/damaged/141_3.png,SHP-102421,scratch,low,"[0,0,0,0]",0.64,transit,TransMover Inc,2025-10-08T13:35:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
141_4.png,data/images/train/damaged/141_4.png,SHP-102422,scratch,medium,"[0,0,0,0]",0.66,warehouse,TransMover Inc,2025-10-13T00:09:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,200.0,Repair or partial refund,draft
141_5.png,data/images/train/damaged/141_5.png,SHP-102423,torn_tape,low,"[0,0,0,0]",0.93,delivered,TransMover Inc,2025-10-13T05:37:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
142.png,data/images/train/damaged/142.png,SHP-102424,wet,medium,"[0,0,0,0]",0.94,warehouse,GlobalPack Ltd,2025-10-05T06:29:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,500.0,Repair or partial refund,draft
142_1.png,data/images/train/damaged/142_1.png,SHP-102425,scratch,low,"[0,0,0,0]",0.98,handling,VendorA,2025-10-22T16:13:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
142_2.png,data/images/train/damaged/142_2.png,SHP-102426,dent,low,"[0,0,0,0]",0.92,warehouse,TransMover Inc,2025-10-09T17:29:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
142_3.png,data/images/train/damaged/142_3.png,SHP-102427,scratch,low,"[0,0,0,0]",0.74,warehouse,GlobalPack Ltd,2025-10-07T19:55:00,512,512,abrasion from conveyor,Vendor,200.0,0.0,160.0,Minor repair / accept,draft
142_4.png,data/images/train/damaged/142_4.png,SHP-102428,torn_tape,medium,"[0,0,0,0]",0.67,warehouse,TransMover Inc,2025-10-10T21:50:00,512,512,poor sealing at packing,Vendor,300.0,0.0,300.0,Repair or partial refund,draft
143.png,data/images/train/damaged/143.png,SHP-102429,torn_tape,low,"[0,0,0,0]",0.66,warehouse,FastShip Logistics,2025-10-12T17:56:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
143_1.png,data/images/train/damaged/143_1.png,SHP-102430,wet,low,"[0,0,0,0]",0.84,delivered,PolyChem Co,2025-10-19T03:25:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
143_2.png,data/images/train/damaged/143_2.png,SHP-102431,crushed,medium,"[0,0,0,0]",0.69,transit,TransMover Inc,2025-10-29T21:05:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
143_3.png,data/images/train/damaged/143_3.png,SHP-102432,wet,low,"[0,0,0,0]",0.77,delivered,PolyChem Co,2025-10-12T12:27:00,512,512,exposure to moisture (improper sealing),Carrier,500.0,0.0,400.0,Minor repair / accept,draft
143_4.png,data/images/train/damaged/143_4.png,SHP-102433,torn_tape,low,"[0,0,0,0]",0.81,delivered,VendorA,2025-10-15T18:51:00,512,512,poor sealing at packing,Vendor,300.0,0.0,240.0,Minor repair / accept,draft
143_5.png,data/images/train/damaged/143_5.png,SHP-102434,dent,low,"[0,0,0,0]",0.8,warehouse,GlobalPack Ltd,2025-10-29T11:39:00,512,512,impact during handling,Carrier,800.0,0.0,640.0,Minor repair / accept,draft
144.png,data/images/train/damaged/144.png,SHP-102435,crushed,low,"[0,0,0,0]",0.94,delivered,PolyChem Co,2025-10-11T23:13:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,960.0,Minor repair / accept,draft
144_1.png,data/images/train/damaged/144_1.png,SHP-102436,dent,medium,"[0,0,0,0]",0.91,handling,GlobalPack Ltd,2025-10-27T03:15:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
144_2.png,data/images/train/damaged/144_2.png,SHP-102437,dent,medium,"[0,0,0,0]",0.63,transit,GlobalPack Ltd,2025-10-30T20:43:00,512,512,impact during handling,Carrier,800.0,0.0,800.0,Repair or partial refund,draft
145.png,data/images/train/damaged/145.png,SHP-102438,crushed,medium,"[0,0,0,0]",0.75,handling,TransMover Inc,2025-10-12T03:35:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1200.0,Repair or partial refund,draft
145_1.png,data/images/train/damaged/145_1.png,SHP-102439,crushed,high,"[0,0,0,0]",0.84,delivered,TransMover Inc,2025-10-23T03:20:00,512,512,overstacking / heavy pressure,Warehouse,1200.0,0.0,1920.0,Reject and replace,draft
145_2.png,data/images/train/damaged/145_2.png,SHP-102440,torn_tape,high,"[0,0,0,0]",0.69,handling,PolyChem Co,2025-10-14T09:19:00,512,512,poor sealing at packing,Vendor,300.0,0.0,480.0,Reject and replace,draft
